run,group,trainset_key,seed,target_steps,benchmark,sr,sg,d4,d5,d6,d7,d8,checkpoint
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,swissviewmonuments_ground,0.4988235294117647,1.8101960784313726,0.392,0.4527777777777778,0.5966666666666667,0.6277777777777778,0.5666666666666667,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,xbd_pre_aerial,0.49655,1.84705,0.36675,0.43425,0.55525,0.595,0.5315,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
dataset_all_three_seed321_t480k,dataset,all_three,321,480000,xbd_disaster_aerial,0.4998,1.8507,0.36325,0.4425,0.57,0.6165,0.50675,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_all_three_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,masa_aerial,0.5,1.56,0.26,0.26,0.5,0.7,0.78,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,mmgag_aerial,0.5523404255319149,1.5506382978723405,0.34893617021276596,0.42127659574468085,0.5659574468085107,0.7106382978723405,0.7148936170212766,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,mmgag_ground,0.5463829787234042,1.5625531914893618,0.3148936170212766,0.3617021276595745,0.574468085106383,0.7191489361702128,0.7617021276595745,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,mmgag_text,0.5038297872340426,1.7242553191489363,0.2936170212765957,0.37872340425531914,0.5191489361702127,0.6425531914893617,0.6851063829787234,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,swissview100_aerial,0.4724,1.9556,0.314,0.412,0.518,0.566,0.552,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,swissviewmonuments_aerial,0.45647058823529413,1.8188235294117647,0.3466666666666667,0.4222222222222222,0.5333333333333333,0.55,0.6833333333333333,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,swissviewmonuments_ground,0.47843137254901963,1.7309803921568627,0.3466666666666667,0.46944444444444444,0.5566666666666666,0.5888888888888889,0.6333333333333333,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
