score,fail_count,loop_controls,near_miss_controls,seed,episode,image_index,distance_bucket,initial_patch,goal_patch,run_progress,proposed_path_len,proposed_regress_steps,proposed_revisit_count,proposed_total_reward,control_mean_final_dist,control_max_revisit,control_max_regress,external_only_success,external_only_final_dist,external_only_path_len,external_only_progress_steps,external_only_regress_steps,external_only_revisit_count,external_only_total_reward,intrinsic_only_success,intrinsic_only_final_dist,intrinsic_only_path_len,intrinsic_only_progress_steps,intrinsic_only_regress_steps,intrinsic_only_revisit_count,intrinsic_only_total_reward,mixed_no_gate_no_pbrs_success,mixed_no_gate_no_pbrs_final_dist,mixed_no_gate_no_pbrs_path_len,mixed_no_gate_no_pbrs_progress_steps,mixed_no_gate_no_pbrs_regress_steps,mixed_no_gate_no_pbrs_revisit_count,mixed_no_gate_no_pbrs_total_reward,mixed_gate_only_success,mixed_gate_only_final_dist,mixed_gate_only_path_len,mixed_gate_only_progress_steps,mixed_gate_only_regress_steps,mixed_gate_only_revisit_count,mixed_gate_only_total_reward,mixed_pbrs_only_success,mixed_pbrs_only_final_dist,mixed_pbrs_only_path_len,mixed_pbrs_only_progress_steps,mixed_pbrs_only_regress_steps,mixed_pbrs_only_revisit_count,mixed_pbrs_only_total_reward,proposed_linear_gate_pbrs_success,proposed_linear_gate_pbrs_final_dist,proposed_linear_gate_pbrs_path_len,proposed_linear_gate_pbrs_progress_steps,proposed_linear_gate_pbrs_regress_steps,proposed_linear_gate_pbrs_revisit_count,proposed_linear_gate_pbrs_total_reward,image_asset_available,dataset,image_id,image_path,image_white_ratio,image_max_patch_white_ratio,image_mean_patch_white_ratio,image_texture_std
52.4,2,1,0,123,320,7,C8,0,24,0.707375,8,0,1,1.4838039494752877,2.0,6.0,4.0,1,0,8,8,0,1,-1.0,0,8,8,4,4,6,4.38760197162628,1,0,8,8,0,1,3.9277939200401297,0,2,8,7,1,0,-0.0335929005220543,1,0,8,8,0,1,2.222211861133574,1,0,8,8,0,1,1.4838039494752877,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
52.4,2,1,0,123,325,6,C8,0,24,0.7181791666666667,8,0,1,3.0854987343475213,2.0,6.0,4.0,1,0,8,8,0,1,-1.0,0,8,8,4,4,6,2.9190391898155195,1,0,8,8,0,1,1.3534200191497794,0,2,8,7,1,0,-0.3488518680259598,1,0,8,8,0,1,2.8854375119209283,1,0,8,8,0,1,3.0854987343475213,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
52.4,2,1,0,123,345,2,C8,0,24,0.76206875,8,0,1,1.098724650748073,2.0,6.0,4.0,1,0,8,8,0,1,1.0,0,8,8,4,4,6,3.462384402751921,1,0,8,8,0,1,4.04730600118637,0,2,8,7,1,0,0.3279408269748081,1,0,8,8,0,1,4.650279604911804,1,0,8,8,0,1,1.098724650748073,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
52.4,2,1,0,321,355,12,C8,4,20,0.7869208333333333,8,0,1,3.0966241689100853,2.0,6.0,4.0,1,0,8,8,0,1,-1.0,0,8,8,4,4,6,5.769963026046751,1,0,8,8,0,1,6.645574986934661,1,0,8,8,0,1,5.046249841600655,0,2,8,7,1,0,1.9453919005393965,1,0,8,8,0,1,3.0966241689100853,True,MASA,23878990_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878990_15.tiff,0.0006111111111111111,0.014166666666666666,0.0006111111111111111,48.52935049911557
52.4,2,1,0,123,410,1,C8,20,4,0.90435,8,0,1,1.4303040107414111,2.0,6.0,4.0,1,0,8,8,0,1,-1.0,0,7,9,5,4,6,3.3853824734687787,1,0,8,8,0,1,3.161285638809203,1,0,8,8,0,1,1.1020626391097896,0,3,9,7,2,1,-2.856058694839479,1,0,8,8,0,1,1.4303040107414111,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
50.92,2,1,0,42,190,9,C8,0,24,0.42291875,8,0,1,1.9110532218292349,1.6,6.0,3.0,1,0,8,8,0,1,-1.0,0,6,8,5,3,6,4.688303530216215,1,0,8,8,0,1,5.327504098415374,1,0,8,8,0,1,1.7865532218292346,0,2,8,7,1,0,1.840619571208952,1,0,8,8,0,1,1.9110532218292349,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
50.92,2,1,0,321,240,11,C8,0,24,0.5346458333333334,8,0,1,3.9640197688415633,1.6,6.0,3.0,1,0,8,8,0,1,-1.0,0,6,8,5,3,6,4.71850937604904,1,0,8,8,0,1,3.203260600566863,0,2,8,7,1,1,-2.5880377426370997,1,0,8,8,0,1,3.2866414422988885,1,0,8,8,0,1,3.9640197688415633,True,MASA,23878975_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878975_15.tiff,0.03277777777777778,0.5358333333333334,0.032777777777777774,50.49974813842539
50.92,2,1,0,321,330,3,C8,20,4,0.7317833333333333,8,0,1,2.489488150149583,1.6,6.0,3.0,1,0,8,8,0,1,-1.0,0,6,8,5,3,6,4.130801022052763,1,0,8,8,0,1,5.835547864437102,1,0,8,8,0,1,2.5817170518264163,0,2,8,7,1,0,-0.9151391162872332,1,0,8,8,0,1,2.489488150149583,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
50.92,2,1,0,321,375,10,C8,24,0,0.8306645833333334,8,0,1,4.065031499758362,1.6,6.0,3.0,0,2,8,7,1,0,-2.0,0,6,8,5,3,6,5.267623126506804,1,0,8,8,0,1,3.816051185131072,1,0,8,8,0,1,3.9976731856167302,1,0,8,8,0,1,5.708243274211883,1,0,8,8,0,1,4.065031499758362,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
50.92,2,1,0,321,410,12,C8,20,4,0.9069166666666668,8,0,1,4.819249289639293,1.6,6.0,3.0,1,0,8,8,0,1,-1.0,0,6,8,5,3,6,5.634298980236052,1,0,8,8,0,1,4.871399104595183,1,0,8,8,0,1,2.8458707027882326,0,2,8,7,1,0,3.0359835696220383,1,0,8,8,0,1,4.819249289639293,True,MASA,23878990_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878990_15.tiff,0.0006111111111111111,0.014166666666666666,0.0006111111111111111,48.52935049911557
50.44,2,1,1,123,235,5,C8,4,20,0.52105625,8,0,1,3.444426250986755,1.2,5.0,3.0,1,0,8,8,0,1,-1.0,0,5,9,6,3,5,4.319512128829954,0,1,9,8,1,1,1.652844250202177,1,0,8,8,0,1,3.9528412409871807,1,0,8,8,0,1,4.718666994094848,1,0,8,8,0,1,3.444426250986755,True,MASA,23729080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729080_15.tiff,6.666666666666667e-05,0.0008333333333333334,6.666666666666667e-05,33.71020601299033
50.4,2,1,0,123,405,6,C8,24,0,0.8933291666666666,8,0,1,0.8927712602242819,2.0,5.0,3.0,0,4,8,6,2,2,-8.0,0,6,8,5,3,5,3.1008604764938337,1,0,8,8,0,1,3.651191711425781,1,0,8,8,0,1,1.0529935632646072,1,0,8,8,0,1,3.771662139415741,1,0,8,8,0,1,0.8927712602242819,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
49.92,2,1,0,123,235,10,C8,0,24,0.5211166666666667,8,0,1,2.0636493298858394,1.6,5.0,3.0,0,3,9,7,2,3,-7.0,0,5,9,6,3,5,2.907028079032896,1,0,8,8,0,1,3.393132388591765,1,0,8,8,0,1,1.939149329885839,1,0,8,8,0,1,3.743710422039032,1,0,8,8,0,1,2.0636493298858394,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
49.92,2,1,0,42,255,0,C8,0,24,0.5651520833333333,8,0,1,1.1642058269754043,1.6,5.0,3.0,1,0,8,8,0,1,-1.0,0,5,9,6,3,5,2.6343094110488874,1,0,8,8,0,1,4.484401464462279,0,3,9,7,2,0,-1.2868754518032086,1,0,8,8,0,1,3.522433959960937,1,0,8,8,0,1,1.1642058269754043,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
49.92,2,1,0,321,330,12,C8,0,24,0.73189375,8,0,1,2.6751428909301747,1.6,5.0,3.0,1,0,8,8,0,1,-1.0,0,5,9,6,3,5,6.509054780006407,1,0,8,8,0,1,6.307750165462493,1,0,8,8,0,1,2.3969014252349723,0,3,9,7,2,0,3.570556528091429,1,0,8,8,0,1,2.6751428909301747,True,MASA,23878990_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878990_15.tiff,0.0006111111111111111,0.014166666666666666,0.0006111111111111111,48.52935049911557
47.44,2,1,0,42,115,14,C8,0,24,0.25759375,8,0,1,2.717386072844266,1.2,4.0,2.0,0,2,8,7,1,0,-2.0,0,4,8,6,2,4,5.480333626270292,1,0,8,8,0,1,4.734616577625274,1,0,8,8,0,1,2.3919892162829632,1,0,8,8,0,1,4.265814029693603,1,0,8,8,0,1,2.717386072844266,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
47.44,2,1,0,123,115,8,C8,20,4,0.2580666666666666,8,0,1,1.4250799085646857,1.2,4.0,2.0,0,2,8,7,1,1,-4.0,0,4,8,6,2,4,4.610273599624632,1,0,8,8,0,1,2.4966087937355024,1,0,8,8,0,1,1.6592128683626632,1,0,8,8,0,1,6.270632171154022,1,0,8,8,0,1,1.4250799085646857,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
47.44,2,1,0,123,250,14,C8,0,24,0.5548083333333333,8,0,1,2.6585261681750416,1.2,4.0,2.0,1,0,8,8,0,1,-1.0,0,4,8,6,2,4,5.298916161060332,1,0,8,8,0,1,6.807738959789275,0,2,8,7,1,0,1.9189243802055704,1,0,8,8,0,1,6.498871469020843,1,0,8,8,0,1,2.6585261681750416,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
47.44,2,1,0,321,350,0,C8,0,24,0.7757895833333334,8,0,1,1.6035877730399364,1.2,4.0,2.0,0,2,8,7,1,0,-2.0,0,4,8,6,2,4,4.979926407337187,1,0,8,8,0,1,4.958711683750152,1,0,8,8,0,1,3.819502562731504,1,0,8,8,0,1,3.522433959960937,1,0,8,8,0,1,1.6035877730399364,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
44.92,2,0,0,42,210,0,C8,24,0,0.467275,8,0,1,1.6546001687347882,1.6,3.0,2.0,1,0,8,8,0,1,-1.0,0,4,8,6,2,3,3.807629108428953,1,0,8,8,0,1,1.3420471549034103,0,4,8,6,2,0,-1.8555521629750744,1,0,8,8,0,1,2.958193325519561,1,0,8,8,0,1,1.6546001687347882,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
55.84,2,2,0,42,365,22,C7,19,0,0.80604375,7,0,1,4.619022968947887,3.2,8.0,5.0,1,0,7,7,0,1,0.0,0,8,9,4,5,8,6.89986991882324,1,0,7,7,0,1,5.686992168426512,1,0,7,7,0,1,2.7530455017089834,0,8,9,4,5,1,-1.9759301023483296,1,0,7,7,0,1,4.619022968947887,True,MASA,24029065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029065_15.tiff,0.0003222222222222222,0.008055555555555555,0.0003222222222222222,36.43518108904984
52.4,2,2,0,42,285,11,C7,24,5,0.6311083333333334,7,0,1,2.2478055512309068,2.0,7.0,4.0,1,0,7,7,0,1,0.0,0,6,9,5,4,7,3.6558364629745466,1,0,7,7,0,1,5.452797770500181,1,0,9,8,1,3,2.7250422623753536,0,4,9,6,3,2,-0.789845516681673,1,0,7,7,0,1,2.2478055512309068,True,MASA,23878975_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878975_15.tiff,0.03277777777777778,0.5358333333333334,0.032777777777777774,50.49974813842539
52.4,2,2,0,123,425,6,C7,1,24,0.9368958333333334,7,0,1,1.595237570047378,2.0,7.0,4.0,1,0,7,7,0,1,0.0,0,6,9,5,4,7,2.631889164447782,1,0,7,7,0,1,2.2031470537185656,0,4,9,6,3,0,-0.476303767263891,1,0,7,7,0,1,4.629310592651367,1,0,7,7,0,1,1.595237570047378,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
51.879999999999995,2,2,0,321,310,1,C7,15,4,0.6879520833333334,7,0,1,3.584751144587993,2.4,6.0,4.0,0,5,8,5,3,0,-4.0,0,7,8,4,4,6,2.3373592495918256,1,0,7,7,0,1,3.940144240856169,1,0,7,7,0,1,3.4788761445879923,1,0,7,7,0,1,2.6404560651779163,1,0,7,7,0,1,3.584751144587993,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
51.4,2,2,0,321,290,0,C7,4,15,0.6445583333333333,7,0,1,4.138798636734485,2.0,6.0,4.0,1,0,9,8,1,1,0.0,0,6,9,5,4,6,5.47812509536743,1,0,7,7,0,1,2.408699929714201,1,0,9,8,1,2,3.034249999821185,0,4,9,6,3,0,0.4622976493835428,1,0,7,7,0,1,4.138798636734485,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
50.92,2,1,1,42,130,23,C7,1,24,0.2905875,7,0,1,2.5926165615916243,1.6,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,4.362812995910643,1,0,7,7,0,1,4.0916451215744,0,1,8,7,1,0,-1.0520837068557751,1,0,7,7,0,1,3.8045952763557422,1,0,7,7,0,1,2.5926165615916243,True,MASA,24029080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029080_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,35.99220269885749
50.92,2,1,0,321,215,21,C7,4,21,0.4796604166666666,7,0,1,2.765599018871783,1.6,8.0,4.0,0,2,9,7,2,1,-3.0,0,6,9,5,4,8,5.01212167739868,1,0,9,8,1,1,3.313303053379057,1,0,9,8,1,1,3.4642919942736605,1,0,7,7,0,1,4.108559593200683,1,0,7,7,0,1,2.765599018871783,True,MASA,24029050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029050_15.tiff,0.0015888888888888888,0.009722222222222222,0.0015888888888888888,47.84523880540244
50.92,2,1,1,123,245,3,C7,19,0,0.54333125,7,0,1,3.0929197421073904,1.6,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,5.235304594039915,1,0,7,7,0,1,4.0969821214675886,0,1,8,7,1,0,-0.6549918258190165,1,0,7,7,0,1,6.501020118236541,1,0,7,7,0,1,3.0929197421073904,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
50.92,2,1,1,42,250,15,C7,1,24,0.5544,7,0,1,2.6594542836546893,1.6,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,4.537359833717344,1,0,7,7,0,1,4.225425958633421,1,0,7,7,0,1,2.553579283654688,0,1,8,7,1,1,2.7799309334754927,1,0,7,7,0,1,2.6594542836546893,True,MASA,23879035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879035_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,43.94926219533445
50.92,2,1,1,123,335,2,C7,24,1,0.7401770833333333,7,0,1,4.144259438455104,1.6,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,4.304369449615477,1,0,7,7,0,1,2.7827804684638964,0,1,8,7,1,0,0.3037861436605439,1,0,7,7,0,1,3.6061919775009135,1,0,7,7,0,1,4.144259438455104,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
50.92,2,1,0,42,380,5,C7,1,24,0.83894375,7,0,1,2.488765286445617,1.6,8.0,4.0,1,0,7,7,0,1,0.0,0,6,9,5,4,8,4.191758513450621,0,2,9,7,2,3,1.1764568090438825,1,0,7,7,0,1,2.3828902864456167,1,0,7,7,0,1,5.905525013446807,1,0,7,7,0,1,2.488765286445617,True,MASA,23729080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729080_15.tiff,6.666666666666667e-05,0.0008333333333333334,6.666666666666667e-05,33.71020601299033
50.4,2,1,0,321,260,8,C7,1,24,0.5787458333333333,7,0,1,2.4797985842227925,2.0,7.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,7,4.953111767768858,1,0,7,7,0,1,6.027086734771727,1,0,7,7,0,1,2.329496667683124,0,3,8,6,2,2,-1.570678756713869,1,0,7,7,0,1,2.4797985842227925,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
50.4,2,1,0,123,305,17,C7,21,4,0.6747916666666667,7,0,1,2.4446534922122947,2.0,7.0,4.0,1,0,7,7,0,1,2.0,0,7,8,4,4,7,3.5296115875244123,1,0,7,7,0,1,5.575042426586149,1,0,7,7,0,1,2.526089937388896,0,3,8,6,2,1,-2.519726873874666,1,0,7,7,0,1,2.4446534922122947,True,MASA,23879065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879065_15.tiff,0.0003111111111111111,0.0033333333333333335,0.0003111111111111111,35.31570898664007
50.4,2,1,0,321,365,7,C7,15,4,0.8087041666666667,7,0,1,3.582607330918312,2.0,7.0,4.0,0,3,8,6,2,0,-2.0,0,7,8,4,4,7,4.257589340209959,1,0,7,7,0,1,2.0721053481101976,1,0,7,7,0,1,3.476732330918311,1,0,7,7,0,1,1.762102648258208,1,0,7,7,0,1,3.582607330918312,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
50.4,2,1,0,42,405,12,C7,9,20,0.8934916666666667,7,0,1,3.2758762201070777,2.0,7.0,4.0,0,3,8,6,2,0,-2.0,0,7,8,4,4,7,5.361954927444456,1,0,7,7,0,1,6.879870355129241,1,0,7,7,0,1,5.3011696839332565,1,0,7,7,0,1,4.836746260166168,1,0,7,7,0,1,3.2758762201070777,True,MASA,23878990_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878990_15.tiff,0.0006111111111111111,0.014166666666666666,0.0006111111111111111,48.52935049911557
49.92,2,1,0,123,225,0,C7,23,0,0.4989375,7,0,1,2.317527762591838,1.6,7.0,4.0,1,0,7,7,0,1,0.0,0,6,9,5,4,7,2.7783014178276044,0,2,9,7,2,2,-0.4571160674095174,1,0,7,7,0,1,1.3359040477871882,1,0,9,8,1,1,2.979697381019591,1,0,7,7,0,1,2.317527762591838,True,MASA,22678915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678915_15.tiff,0.0002,0.005,0.0002,44.629645865908515
49.92,2,1,0,42,290,13,C7,4,15,0.6419083333333333,7,0,1,2.042525302410125,1.6,7.0,4.0,1,0,7,7,0,1,0.0,0,6,9,5,4,7,4.3798904418945295,1,0,9,8,1,1,1.2158561348915082,1,0,7,7,0,1,1.9366503024101247,0,2,9,7,2,1,0.7484705843925457,1,0,7,7,0,1,2.042525302410125,True,MASA,22828945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828945_15.tiff,0.0,0.0,0.0,33.040234472885345
49.4,2,1,0,123,290,7,C7,19,0,0.6421333333333333,7,0,1,1.465292877495288,2.0,6.0,4.0,1,0,7,7,0,1,0.0,0,8,7,3,4,6,1.0652067661285385,0,2,7,6,1,1,-0.4412093162536639,1,0,7,7,0,1,1.824079045057296,1,0,7,7,0,1,2.4680317487716663,1,0,7,7,0,1,1.465292877495288,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
49.4,2,1,0,321,335,22,C7,1,24,0.7429166666666667,7,0,1,4.725931825280188,2.0,6.0,4.0,0,2,7,6,1,1,-5.0,0,8,7,3,4,6,4.502695739269256,1,0,7,7,0,1,5.932753443717955,1,0,7,7,0,1,2.718069569170474,1,0,7,7,0,1,6.169415041446685,1,0,7,7,0,1,4.725931825280188,True,MASA,24029065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029065_15.tiff,0.0003222222222222222,0.008055555555555555,0.0003222222222222222,36.43518108904984
48.92,2,1,0,123,360,11,C7,4,21,0.79495625,7,0,1,2.8550442447662348,1.6,6.0,4.0,1,0,7,7,0,1,2.0,0,6,9,5,4,6,4.774803996086119,1,0,9,8,1,1,4.444294154644011,0,2,9,7,2,1,-1.692237111628057,1,0,7,7,0,1,3.953397377967833,1,0,7,7,0,1,2.8550442447662348,True,MASA,23878975_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878975_15.tiff,0.03277777777777778,0.5358333333333334,0.032777777777777774,50.49974813842539
48.92,2,2,0,123,370,8,C7,3,20,0.8170229166666667,7,0,1,4.666292070388793,1.6,5.0,3.0,1,0,7,7,0,1,0.0,0,4,9,6,3,5,6.315575420856474,1,0,7,7,0,1,3.0513396263122545,1,0,7,7,0,1,2.350504165291785,0,4,9,6,3,0,2.0174868416786174,1,0,7,7,0,1,4.666292070388793,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
48.92,2,2,0,42,395,9,C7,24,5,0.871675,7,0,1,2.831834926247596,1.6,5.0,3.0,1,0,7,7,0,1,0.0,0,4,9,6,3,5,5.032718956470488,0,4,9,6,3,0,1.257612407207487,1,0,7,7,0,1,2.1626083815097803,1,0,9,8,1,1,3.208070937633513,1,0,7,7,0,1,2.831834926247596,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
48.4,2,1,0,321,180,2,C7,21,4,0.4027041666666666,7,0,1,2.047008336126804,2.0,5.0,4.0,1,0,7,7,0,1,0.0,0,8,7,3,4,5,1.6509284973144516,1,0,7,7,0,1,2.83960723876953,1,0,7,7,0,1,1.9411333361268035,0,2,7,6,1,1,-0.6337872753143323,1,0,7,7,0,1,2.047008336126804,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
48.4,2,1,0,321,355,9,C7,3,20,0.7868833333333334,7,0,1,2.9177831625342363,2.0,5.0,4.0,1,0,7,7,0,1,0.0,0,8,7,3,4,5,4.402294695377349,1,0,7,7,0,1,3.645450115203856,1,0,7,7,0,1,4.428392980396747,0,2,7,6,1,1,1.0106750869750962,1,0,7,7,0,1,2.9177831625342363,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
48.4,2,1,0,42,405,14,C7,4,21,0.8935208333333333,7,0,1,3.364495266020297,2.0,6.0,3.0,1,0,7,7,0,1,0.0,0,6,7,4,3,6,5.40387326478958,0,4,7,5,2,1,-0.0801498293876663,1,0,7,7,0,1,3.258620266020297,1,0,7,7,0,1,4.770436092853545,1,0,7,7,0,1,3.364495266020297,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
48.4,2,1,0,123,425,7,C7,15,4,0.9369104166666666,7,0,1,3.6620817309021945,2.0,5.0,4.0,1,0,7,7,0,1,0.0,0,7,8,4,4,5,3.3494151234626752,1,0,7,7,0,1,3.2145532369613634,0,3,8,6,2,2,-0.903023870289327,1,0,7,7,0,1,1.762102648258208,1,0,7,7,0,1,3.6620817309021945,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
