route_index,method,method_cn,seed,episode,image_index,distance_bucket,success,initial_dist,final_dist,route_total_reward,step,prev_patch,cur_patch,action,prev_dist,next_dist,delta_dist,move_type,is_progress,is_regress,is_goal,is_near,reward_total,reward_ex,reward_ex_raw,reward_in_raw,reward_in_gated,gate_weight,finish_bonus,pbrs_bonus,reward_positive,reward_strong_positive
9491,proposed_linear_gate_pbrs,本文方法,42,230,13,C8,0,8.0,1.0,-0.8466902739107618,4,23,18,up,5.0,4.0,1.0,progress,1,0,0,0,-0.4742337972819807,-1.0,-1.0,0.725645840167999,0.5097662027180193,0.7025,0.0,0.015999999999999997,0,0
9491,proposed_linear_gate_pbrs,本文方法,42,230,13,C8,0,8.0,1.0,-0.8466902739107618,5,18,19,right,4.0,3.0,1.0,progress,1,0,0,0,-0.7304183128401638,-1.0,-1.0,0.40510517358779885,0.25445668715983616,0.628125,0.0,0.015125,0,0
9491,proposed_linear_gate_pbrs,本文方法,42,230,13,C8,0,8.0,1.0,-0.8466902739107618,6,19,14,up,3.0,2.0,1.0,progress,1,0,0,1,1.0420314418822527,1.0,1.0,0.050169646739959495,0.02778144188225257,0.55375,0.0,0.014249999999999999,1,1
9491,proposed_linear_gate_pbrs,本文方法,42,230,13,C8,0,8.0,1.0,-0.8466902739107618,7,14,9,up,2.0,1.0,1.0,progress,1,0,0,1,1.1470420131981371,1.0,1.0,0.27883601188659646,0.13366701319813717,0.479375,0.0,0.013374999999999998,1,1
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,1,24,23,left,8.0,7.0,1.0,progress,1,0,0,0,-0.4293542977869512,-1.0,-1.0,0.5963761806488035,0.5520207022130488,0.925625,0.0,0.018624999999999992,0,0
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,2,23,18,up,7.0,6.0,1.0,progress,1,0,0,0,-0.6332500100731852,-1.0,-1.0,0.40998530387878396,0.34899998992681486,0.8512500000000001,0.0,0.01775,0,0
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,3,18,13,up,6.0,5.0,1.0,progress,1,0,0,0,-0.7059891895204784,-1.0,-1.0,0.3567315340042112,0.27713581047952157,0.776875,0.0,0.016874999999999998,0,0
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,4,13,12,left,5.0,4.0,1.0,progress,1,0,0,0,-0.8435582526922227,-1.0,-1.0,0.19991707801818825,0.14044174730777725,0.7025,0.0,0.015999999999999997,0,0
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,5,12,11,left,4.0,3.0,1.0,progress,1,0,0,0,1.1485344939753412,1.0,1.0,0.21239322423934914,0.1334094939753412,0.628125,0.0,0.015125,1,1
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,6,11,16,down,3.0,4.0,-1.0,regress,0,1,0,0,-0.8634577923417093,-1.0,-1.0,0.2071775197982786,0.1455422076582907,0.7025,0.0,-0.009000000000000003,0,0
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,7,16,21,down,4.0,5.0,-1.0,regress,0,1,0,0,-0.7442271969094875,-1.0,-1.0,0.33969146013259865,0.2638978030905126,0.776875,0.0,-0.008125000000000005,0,0
9492,proposed_linear_gate_pbrs,本文方法,42,235,6,C8,0,8.0,6.0,-3.530824699476362,8,21,22,right,5.0,6.0,-1.0,regress,0,1,0,0,-0.45952245412766946,-1.0,-1.0,0.6434391140937803,0.5477275458723305,0.8512500000000001,0.0,-0.007250000000000001,0,0
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,1,0,1,right,8.0,7.0,1.0,progress,1,0,0,0,-0.3757372068688275,-1.0,-1.0,0.6543014645576475,0.6056377931311725,0.925625,0.0,0.018624999999999992,0,0
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,2,1,6,down,7.0,6.0,1.0,progress,1,0,0,0,-0.6390915282666684,-1.0,-1.0,0.40312302112579323,0.3431584717333315,0.8512500000000001,0.0,0.01775,0,0
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,3,6,11,down,6.0,5.0,1.0,progress,1,0,0,0,-0.5605792508274319,-1.0,-1.0,0.5439044237136839,0.42254574917256815,0.776875,0.0,0.016874999999999998,0,0
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,4,11,16,down,5.0,4.0,1.0,progress,1,0,0,0,-0.6366667733490469,-1.0,-1.0,0.49442452192306496,0.3473332266509531,0.7025,0.0,0.015999999999999997,0,0
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,5,16,17,right,4.0,3.0,1.0,progress,1,0,0,0,1.2197376130968332,1.0,1.0,0.3257514238357542,0.2046126130968331,0.628125,0.0,0.015125,1,1
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,6,17,18,right,3.0,2.0,1.0,progress,1,0,0,1,1.1461535519659518,1.0,1.0,0.2382005453109739,0.1319035519659518,0.55375,0.0,0.014249999999999999,1,1
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,7,18,19,right,2.0,1.0,1.0,progress,1,0,0,1,1.2512376582771538,1.0,1.0,0.4961932897567747,0.23786265827715386,0.479375,0.0,0.013374999999999998,1,1
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,8,19,14,up,1.0,2.0,-1.0,regress,0,1,0,1,-0.6161641580313446,-1.0,-1.0,0.7125703692436216,0.3945858419686554,0.55375,0.0,-0.010750000000000003,0,0
9493,proposed_linear_gate_pbrs,本文方法,42,235,18,C8,0,8.0,3.0,-0.0391877223849302,9,14,9,up,2.0,3.0,-1.0,regress,0,1,0,1,-0.8280776283815504,-1.0,-1.0,0.289428651332855,0.18179737161844955,0.628125,0.0,-0.009875000000000002,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,1,0,1,right,8.0,7.0,1.0,progress,1,0,0,0,-0.5293968681693079,-1.0,-1.0,0.48829507827758767,0.4519781318306921,0.925625,0.0,0.018624999999999992,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,2,1,2,right,7.0,6.0,1.0,progress,1,0,0,0,-0.7193800576627255,-1.0,-1.0,0.3088046312332151,0.2628699423372744,0.8512500000000001,0.0,0.01775,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,3,2,3,right,6.0,5.0,1.0,progress,1,0,0,0,-0.789585873745382,-1.0,-1.0,0.24912518262863137,0.193539126254618,0.776875,0.0,0.016874999999999998,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,4,3,4,right,5.0,4.0,1.0,progress,1,0,0,0,-0.7567907587587834,-1.0,-1.0,0.32342952489852883,0.2272092412412165,0.7025,0.0,0.015999999999999997,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,5,4,9,down,4.0,3.0,1.0,progress,1,0,0,0,-0.7060332470685244,-1.0,-1.0,0.44392716884613015,0.2788417529314755,0.628125,0.0,0.015125,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,6,9,4,up,3.0,4.0,-1.0,regress,0,1,0,0,-0.6704327315986158,-1.0,-1.0,0.48194628953933694,0.3385672684013842,0.7025,0.0,-0.009000000000000003,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,7,4,3,left,4.0,5.0,-1.0,regress,0,1,0,0,-0.6746494599431755,-1.0,-1.0,0.429252505302429,0.3334755400568245,0.776875,0.0,-0.008125000000000005,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,8,3,4,right,5.0,4.0,1.0,progress,1,0,0,0,-0.7556972646117212,-1.0,-1.0,0.32498610019683816,0.2283027353882788,0.7025,0.0,0.015999999999999997,0,0
9494,proposed_linear_gate_pbrs,本文方法,42,235,19,C8,0,8.0,3.0,-6.325688766486944,9,4,9,down,4.0,3.0,1.0,progress,1,0,0,0,-0.7237225049287082,-1.0,-1.0,0.4157651662826536,0.2611524950712918,0.628125,0.0,0.015125,0,0
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,1,20,21,right,6.0,5.0,1.0,progress,1,0,0,0,-0.4110461751123271,-1.0,-1.0,0.6350551247596739,0.5720788248876729,0.9008333333333334,0.0,0.016874999999999998,0,0
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,2,21,22,right,5.0,4.0,1.0,progress,1,0,0,0,-0.5156232132911684,-1.0,-1.0,0.5842537879943845,0.4683767867088316,0.8016666666666666,0.0,0.015999999999999997,0,0
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,3,22,23,right,4.0,5.0,-1.0,regress,0,1,0,0,-0.796731664935748,-1.0,-1.0,0.23466420173644997,0.21139333506425204,0.9008333333333334,0.0,-0.008125000000000005,0,0
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,4,23,18,up,5.0,4.0,1.0,progress,1,0,0,0,-0.7572224720716478,-1.0,-1.0,0.2828825712203977,0.22677752792835218,0.8016666666666666,0.0,0.015999999999999997,0,0
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,5,18,13,up,4.0,3.0,1.0,progress,1,0,0,0,1.3377770399749278,1.0,1.0,0.4592911601066587,0.32265203997492775,0.7025,0.0,0.015125,1,1
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,6,13,8,up,3.0,2.0,1.0,progress,1,0,0,1,1.3541900625626244,1.0,1.0,0.5634365677833555,0.33994006256262443,0.6033333333333333,0.0,0.014249999999999999,1,1
9495,proposed_linear_gate_pbrs,本文方法,42,235,21,C6,0,6.0,1.0,1.6037360821763662,7,8,3,up,2.0,1.0,1.0,progress,1,0,0,1,1.3923925050497052,1.0,1.0,0.7517702579498289,0.3790175050497054,0.5041666666666667,0.0,0.013374999999999998,1,1
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,1,24,23,left,8.0,7.0,1.0,progress,1,0,0,0,-0.42476071459054965,-1.0,-1.0,0.6013388633728025,0.5566142854094503,0.925625,0.0,0.018624999999999992,0,0
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,2,23,18,up,7.0,6.0,1.0,progress,1,0,0,0,-0.7271985997110607,-1.0,-1.0,0.2996198534965513,0.2550514002889393,0.8512500000000001,0.0,0.01775,0,0
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,3,18,13,up,6.0,5.0,1.0,progress,1,0,0,0,-0.8327827534452082,-1.0,-1.0,0.19352179765701272,0.15034224655479175,0.776875,0.0,0.016874999999999998,0,0
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,4,13,8,up,5.0,4.0,1.0,progress,1,0,0,0,-0.7854594410359861,-1.0,-1.0,0.28262001276016213,0.1985405589640139,0.7025,0.0,0.015999999999999997,0,0
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,5,8,7,left,4.0,3.0,1.0,progress,1,0,0,0,1.133907385624945,1.0,1.0,0.18910628557205178,0.11878238562494503,0.628125,0.0,0.015125,1,1
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,6,7,6,left,3.0,2.0,1.0,progress,1,0,0,1,1.1602372429072856,1.0,1.0,0.2636338472366331,0.14598724290728557,0.55375,0.0,0.014249999999999999,1,1
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,7,6,5,left,2.0,1.0,1.0,progress,1,0,0,1,1.0939921390786764,1.0,1.0,0.16817134618759133,0.0806171390786766,0.479375,0.0,0.013374999999999998,1,1
9496,proposed_linear_gate_pbrs,本文方法,42,235,24,C8,1,8.0,0.0,2.7279706863388418,8,5,0,up,1.0,0.0,1.0,goal,1,0,1,1,2.1100354275107387,2.0,2.0,0.240828216075897,0.09753542751073829,0.405,0.0,0.0125,1,1
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,1,24,19,up,8.0,7.0,1.0,progress,1,0,0,0,-0.4673785295784475,-1.0,-1.0,0.5552966594696043,0.5139964704215525,0.925625,0.0,0.018624999999999992,0,0
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,2,19,14,up,7.0,6.0,1.0,progress,1,0,0,0,-0.5209835701286795,-1.0,-1.0,0.541869521141052,0.46126642987132055,0.8512500000000001,0.0,0.01775,0,0
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,3,14,9,up,6.0,5.0,1.0,progress,1,0,0,0,-0.5684509302303198,-1.0,-1.0,0.5337719321250913,0.4146740697696803,0.776875,0.0,0.016874999999999998,0,0
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,4,9,8,left,5.0,4.0,1.0,progress,1,0,0,0,-0.6096949645280839,-1.0,-1.0,0.532818555831909,0.37430503547191607,0.7025,0.0,0.015999999999999997,0,0
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,5,8,7,left,4.0,3.0,1.0,progress,1,0,0,0,1.353346208564937,1.0,1.0,0.5384616255760191,0.338221208564937,0.628125,0.0,0.015125,1,1
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,6,7,6,left,3.0,2.0,1.0,progress,1,0,0,1,1.3048866837024689,1.0,1.0,0.5248517990112302,0.29063668370246876,0.55375,0.0,0.014249999999999999,1,1
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,7,6,5,left,2.0,1.0,1.0,progress,1,0,0,1,1.143358956515789,1.0,1.0,0.2711529731750486,0.12998395651578892,0.479375,0.0,0.013374999999999998,1,1
9497,proposed_linear_gate_pbrs,本文方法,42,235,25,C8,1,8.0,0.0,3.787334864556789,8,5,0,up,1.0,0.0,1.0,goal,1,0,1,1,2.1522510102391244,2.0,2.0,0.34506422281265237,0.13975101023912423,0.405,0.0,0.0125,1,1
9498,proposed_linear_gate_pbrs,本文方法,42,240,2,C6,0,6.0,2.0,0.2772889037231596,1,22,23,right,6.0,7.0,-1.0,regress,0,1,0,0,-0.09622208786010765,-1.0,-1.0,0.9101529121398924,0.9101529121398924,1.0,0.0,-0.006375000000000009,0,0
9498,proposed_linear_gate_pbrs,本文方法,42,240,2,C6,0,6.0,2.0,0.2772889037231596,2,23,18,up,7.0,6.0,1.0,progress,1,0,0,0,-0.706721151828766,-1.0,-1.0,0.2755288481712339,0.2755288481712339,1.0,0.0,0.01775,0,0
9498,proposed_linear_gate_pbrs,本文方法,42,240,2,C6,0,6.0,2.0,0.2772889037231596,3,18,13,up,6.0,5.0,1.0,progress,1,0,0,0,-0.5358816936115426,-1.0,-1.0,0.4964773058891294,0.44724330638845744,0.9008333333333334,0.0,0.016874999999999998,0,0
9498,proposed_linear_gate_pbrs,本文方法,42,240,2,C6,0,6.0,2.0,0.2772889037231596,4,13,8,up,5.0,4.0,1.0,progress,1,0,0,0,-0.8981872682174048,-1.0,-1.0,0.10704290866851784,0.08581273178259513,0.8016666666666666,0.0,0.015999999999999997,0,0
9498,proposed_linear_gate_pbrs,本文方法,42,240,2,C6,0,6.0,2.0,0.2772889037231596,5,8,7,left,4.0,3.0,1.0,progress,1,0,0,0,1.2366787640452384,1.0,1.0,0.3153790235519407,0.22155376404523835,0.7025,0.0,0.015125,1,1
9498,proposed_linear_gate_pbrs,本文方法,42,240,2,C6,0,6.0,2.0,0.2772889037231596,6,7,6,left,3.0,2.0,1.0,progress,1,0,0,1,1.2776223411957424,1.0,1.0,0.4365287423133848,0.26337234119574215,0.6033333333333333,0.0,0.014249999999999999,1,1
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,1,20,21,right,8.0,7.0,1.0,progress,1,0,0,0,-0.36368774049729125,-1.0,-1.0,0.6673191189765928,0.6176872595027088,0.925625,0.0,0.018624999999999992,0,0
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,2,21,22,right,7.0,6.0,1.0,progress,1,0,0,0,-0.5781566747128964,-1.0,-1.0,0.47470581531524636,0.4040933252871035,0.8512500000000001,0.0,0.01775,0,0
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,3,22,17,up,6.0,5.0,1.0,progress,1,0,0,0,-0.7262186114490035,-1.0,-1.0,0.3306920528411863,0.2569063885509966,0.776875,0.0,0.016874999999999998,0,0
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,4,17,12,up,5.0,4.0,1.0,progress,1,0,0,0,-0.5334744655489922,-1.0,-1.0,0.6413174867630003,0.4505255344510077,0.7025,0.0,0.015999999999999997,0,0
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,5,12,7,up,4.0,3.0,1.0,progress,1,0,0,0,1.3685347172319888,1.0,1.0,0.5626423358917234,0.3534097172319888,0.628125,0.0,0.015125,1,1
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,6,7,6,left,3.0,4.0,-1.0,regress,0,1,0,0,-0.6333077364563944,-1.0,-1.0,0.5347932577133176,0.37569226354360563,0.7025,0.0,-0.009000000000000003,0,0
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,7,6,11,down,4.0,5.0,-1.0,regress,0,1,0,0,-0.31307175353169464,-1.0,-1.0,0.8946783542633054,0.6950532464683054,0.776875,0.0,-0.008125000000000005,0,0
9499,proposed_linear_gate_pbrs,本文方法,42,240,3,C8,0,8.0,6.0,-2.2199465494975463,8,11,16,down,5.0,6.0,-1.0,regress,0,1,0,0,-0.44056428453326235,-1.0,-1.0,0.6657100915908811,0.5666857154667376,0.8512500000000001,0.0,-0.007250000000000001,0,0
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,1,21,22,right,7.0,6.0,1.0,progress,1,0,0,0,-0.25919595277309443,-1.0,-1.0,0.7902230024337766,0.7230540472269056,0.9149999999999999,0.0,0.01775,0,0
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,2,22,23,right,6.0,5.0,1.0,progress,1,0,0,0,-0.37746769309043904,-1.0,-1.0,0.729707598686218,0.605657306909561,0.8300000000000001,0.0,0.016874999999999998,0,0
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,3,23,18,up,5.0,4.0,1.0,progress,1,0,0,0,-0.6674134018421174,-1.0,-1.0,0.424948453903198,0.31658659815788254,0.745,0.0,0.015999999999999997,0,0
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,4,18,13,up,4.0,3.0,1.0,progress,1,0,0,0,1.2388614900112151,1.0,1.0,0.33899468183517434,0.22373649001121504,0.6599999999999999,0.0,0.015125,1,1
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,5,13,8,up,3.0,2.0,1.0,progress,1,0,0,1,1.1431389586925507,1.0,1.0,0.2241547107696531,0.12888895869255051,0.575,0.0,0.014249999999999999,1,1
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,6,8,3,up,2.0,1.0,1.0,progress,1,0,0,1,1.1020546581745145,1.0,1.0,0.1809788942337034,0.08867965817451466,0.49,0.0,0.013374999999999998,1,1
9500,proposed_linear_gate_pbrs,本文方法,42,240,6,C7,0,7.0,2.0,1.325567370772361,7,3,2,left,1.0,2.0,-1.0,regress,0,1,0,1,-0.8544106884002687,-1.0,-1.0,0.27189445495605447,0.1563393115997313,0.575,0.0,-0.010750000000000003,0,0
9501,proposed_linear_gate_pbrs,本文方法,42,240,7,C6,1,6.0,0.0,2.5325301490227377,1,4,9,down,6.0,5.0,1.0,progress,1,0,0,0,-0.4138884591062866,-1.0,-1.0,0.6318999528884885,0.5692365408937134,0.9008333333333334,0.0,0.016874999999999998,0,0
9501,proposed_linear_gate_pbrs,本文方法,42,240,7,C6,1,6.0,0.0,2.5325301490227377,2,9,8,left,5.0,4.0,1.0,progress,1,0,0,0,-0.9051225010951361,-1.0,-1.0,0.09839189052581765,0.07887749890486381,0.8016666666666666,0.0,0.015999999999999997,0,0
9501,proposed_linear_gate_pbrs,本文方法,42,240,7,C6,1,6.0,0.0,2.5325301490227377,3,8,7,left,4.0,3.0,1.0,progress,1,0,0,0,1.2167134409844875,1.0,1.0,0.2869586348533628,0.2015884409844874,0.7025,0.0,0.015125,1,1
9501,proposed_linear_gate_pbrs,本文方法,42,240,7,C6,1,6.0,0.0,2.5325301490227377,4,7,6,left,3.0,2.0,1.0,progress,1,0,0,1,-0.8687147656281791,-1.0,-1.0,0.1939810514450071,0.11703523437182094,0.6033333333333333,0.0,0.014249999999999999,0,0
9501,proposed_linear_gate_pbrs,本文方法,42,240,7,C6,1,6.0,0.0,2.5325301490227377,5,6,11,down,2.0,1.0,1.0,progress,1,0,0,1,1.2795734058717885,1.0,1.0,0.5279968380928037,0.26619840587178856,0.5041666666666667,0.0,0.013374999999999998,1,1
9501,proposed_linear_gate_pbrs,本文方法,42,240,7,C6,1,6.0,0.0,2.5325301490227377,6,11,16,down,1.0,0.0,1.0,goal,1,0,1,1,2.2239690279960636,2.0,2.0,0.5221457481384275,0.21146902799606315,0.405,0.0,0.0125,1,1
9502,proposed_linear_gate_pbrs,本文方法,42,240,8,C6,1,6.0,0.0,3.5713552578787,1,4,9,down,6.0,5.0,1.0,progress,1,0,0,0,-0.3227286499738695,-1.0,-1.0,0.7330949306488035,0.6603963500261305,0.9008333333333334,0.0,0.016874999999999998,0,0
9502,proposed_linear_gate_pbrs,本文方法,42,240,8,C6,1,6.0,0.0,3.5713552578787,2,9,8,left,5.0,4.0,1.0,progress,1,0,0,0,-0.5383586306770645,-1.0,-1.0,0.5558935999870298,0.4456413693229355,0.8016666666666666,0.0,0.015999999999999997,0,0
9502,proposed_linear_gate_pbrs,本文方法,42,240,8,C6,1,6.0,0.0,3.5713552578787,3,8,7,left,4.0,3.0,1.0,progress,1,0,0,0,1.4389580136239528,1.0,1.0,0.6033210158348081,0.4238330136239527,0.7025,0.0,0.015125,1,1
9502,proposed_linear_gate_pbrs,本文方法,42,240,8,C6,1,6.0,0.0,3.5713552578787,4,7,6,left,3.0,2.0,1.0,progress,1,0,0,1,-0.4737323303222658,-1.0,-1.0,0.8486480712890623,0.5120176696777342,0.6033333333333333,0.0,0.014249999999999999,0,0
9502,proposed_linear_gate_pbrs,本文方法,42,240,8,C6,1,6.0,0.0,3.5713552578787,5,6,11,down,2.0,1.0,1.0,progress,1,0,0,1,1.3822089322805402,1.0,1.0,0.7315714359283445,0.36883393228054034,0.5041666666666667,0.0,0.013374999999999998,1,1
9502,proposed_linear_gate_pbrs,本文方法,42,240,8,C6,1,6.0,0.0,3.5713552578787,6,11,16,down,1.0,0.0,1.0,goal,1,0,1,1,2.085007922947407,2.0,2.0,0.17903190851211526,0.07250792294740668,0.405,0.0,0.0125,1,1
9503,proposed_linear_gate_pbrs,本文方法,42,240,10,C6,1,6.0,0.0,3.590193604379892,1,24,19,up,6.0,5.0,1.0,progress,1,0,0,0,-0.2558287965257965,-1.0,-1.0,0.8073593378067014,0.7272962034742035,0.9008333333333334,0.0,0.016874999999999998,0,0
9503,proposed_linear_gate_pbrs,本文方法,42,240,10,C6,1,6.0,0.0,3.590193604379892,2,19,14,up,5.0,4.0,1.0,progress,1,0,0,0,-0.5208693151076637,-1.0,-1.0,0.5777097940444944,0.46313068489233633,0.8016666666666666,0.0,0.015999999999999997,0,0
9503,proposed_linear_gate_pbrs,本文方法,42,240,10,C6,1,6.0,0.0,3.590193604379892,3,14,9,up,4.0,3.0,1.0,progress,1,0,0,0,-0.589212179362774,-1.0,-1.0,0.5632210969924925,0.39566282063722596,0.7025,0.0,0.015125,0,0
9503,proposed_linear_gate_pbrs,本文方法,42,240,10,C6,1,6.0,0.0,3.590193604379892,4,9,8,left,3.0,2.0,1.0,progress,1,0,0,1,1.3531849395036697,1.0,1.0,0.5617706179618833,0.3389349395036696,0.6033333333333333,0.0,0.014249999999999999,1,1
9503,proposed_linear_gate_pbrs,本文方法,42,240,10,C6,1,6.0,0.0,3.590193604379892,5,8,7,left,2.0,1.0,1.0,progress,1,0,0,1,1.3665015946726002,1.0,1.0,0.7004163861274717,0.3531265946726003,0.5041666666666667,0.0,0.013374999999999998,1,1
9503,proposed_linear_gate_pbrs,本文方法,42,240,10,C6,1,6.0,0.0,3.590193604379892,6,7,6,left,1.0,0.0,1.0,goal,1,0,1,1,2.236417361199856,2.0,2.0,0.5528823733329771,0.22391736119985572,0.405,0.0,0.0125,1,1
9504,proposed_linear_gate_pbrs,本文方法,42,245,3,C6,1,6.0,0.0,4.56049978467822,1,4,9,down,6.0,5.0,1.0,progress,1,0,0,0,-0.3117364448308947,-1.0,-1.0,0.7452971935272215,0.6713885551691053,0.9008333333333334,0.0,0.016874999999999998,0,0
9504,proposed_linear_gate_pbrs,本文方法,42,245,3,C6,1,6.0,0.0,4.56049978467822,2,9,8,left,5.0,4.0,1.0,progress,1,0,0,0,-0.4267911657094957,-1.0,-1.0,0.69506299495697,0.5572088342905043,0.8016666666666666,0.0,0.015999999999999997,0,0
9504,proposed_linear_gate_pbrs,本文方法,42,245,3,C6,1,6.0,0.0,4.56049978467822,3,8,7,left,4.0,3.0,1.0,progress,1,0,0,0,-0.6399967441260817,-1.0,-1.0,0.4909299015998838,0.3448782558739184,0.7025,0.0,0.015125,0,0
9504,proposed_linear_gate_pbrs,本文方法,42,245,3,C6,1,6.0,0.0,4.56049978467822,4,7,6,left,3.0,4.0,-1.0,regress,0,1,0,0,-0.5601846411228182,-1.0,-1.0,0.5598528385162351,0.4488153588771818,0.8016666666666666,0.0,-0.009000000000000003,0,0
9504,proposed_linear_gate_pbrs,本文方法,42,245,3,C6,1,6.0,0.0,4.56049978467822,5,6,11,down,4.0,3.0,1.0,progress,1,0,0,0,1.6481286002397535,1.0,1.0,0.9010727405548093,0.6330036002397535,0.7025,0.0,0.015125,1,1
