run_progress,metric,value_mean,value_std,n
0.3071428571428571,reward_ex_mean,-0.4557880125784717,0.011281540196319965,3
0.3142857142857143,reward_ex_mean,-0.4538249428745991,0.010285178138550803,3
0.3214285714285714,reward_ex_mean,-0.4509942691173354,0.01371993501039227,3
0.32857142857142857,reward_ex_mean,-0.44550401524348143,0.020431477634056033,3
0.3357142857142857,reward_ex_mean,-0.4425160374299084,0.01754289679439949,3
0.34285714285714286,reward_ex_mean,-0.43519436709899323,0.017924275346318866,3
0.35,reward_ex_mean,-0.4330682738229347,0.017246637164464017,3
0.35714285714285715,reward_ex_mean,-0.4309465835552287,0.0143675777970742,3
0.36428571428571427,reward_ex_mean,-0.42952699464861227,0.014657615527695804,3
0.37142857142857144,reward_ex_mean,-0.42469833303264,0.007388989209210917,3
0.37857142857142856,reward_ex_mean,-0.42273393423255873,0.0058069670332454035,3
0.3857142857142857,reward_ex_mean,-0.42107358001641587,0.003861728385946071,3
0.39285714285714285,reward_ex_mean,-0.4142516337618522,0.00067513057528811,3
0.39999999999999997,reward_ex_mean,-0.41404371641452525,0.0013547184551075944,3
0.40714285714285714,reward_ex_mean,-0.4136748803266192,0.0031363145712449475,3
0.41428571428571426,reward_ex_mean,-0.40946403682863036,0.004254908451717302,3
0.42142857142857143,reward_ex_mean,-0.40795230641639724,0.006507448790296295,3
0.42857142857142855,reward_ex_mean,-0.4079065020918758,0.005844131969642091,3
0.4357142857142857,reward_ex_mean,-0.4053781904538722,0.00317889266051652,3
0.44285714285714284,reward_ex_mean,-0.4028205444162411,0.0002548432580104871,3
0.45,reward_ex_mean,-0.40119225282475335,0.0016473366066799744,3
0.45714285714285713,reward_ex_mean,-0.3981498440314161,0.004967194271291815,3
0.46428571428571425,reward_ex_mean,-0.39000171489718394,0.0029895207983159674,3
0.4714285714285714,reward_ex_mean,-0.3892810845836408,0.0036530230599522715,3
0.47857142857142854,reward_ex_mean,-0.3866929039744251,0.007526504420577295,3
0.4857142857142857,reward_ex_mean,-0.38525684941361654,0.005324630100758673,3
0.4928571428571428,reward_ex_mean,-0.38663791548142307,0.008592596954527479,3
0.5,reward_ex_mean,-0.38638434239409053,0.007108318935076481,3
0.5071428571428571,reward_ex_mean,-0.3843725331804912,0.00986058060522897,3
0.5142857142857142,reward_ex_mean,-0.38493921068103343,0.007061590175712408,3
0.5214285714285715,reward_ex_mean,-0.386156881167832,0.0024814496949296526,3
0.5285714285714286,reward_ex_mean,-0.38533729405856104,0.004732140540826199,3
0.5357142857142857,reward_ex_mean,-0.3841429010196176,0.007825368556495987,3
