method,dataset,distance,case_id,success,final_distance,path_length,optimal_steps,detour_steps,progress_ratio,monotonic_step_rate,regress_step_rate,immediate_backtrack_rate,revisit_rate,unique_coverage
GeoExplorer-anchor0624,swissviewmonuments,4,img327_d4_s14_g02_r0,False,6,10,4,6,-0.5,0.4,0.6,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,6,img327_d6_s20_g02_r0,False,4,10,6,4,0.3333333333333333,0.6,0.4,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img328_d4_s11_g03_r0,False,4,10,4,6,0.0,0.5,0.5,0.4444444444444444,0.36363636363636365,0.6363636363636364
GeoExplorer-anchor0624,swissviewmonuments,6,img328_d6_s21_g03_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,4,img329_d4_s18_g04_r0,False,4,10,4,6,0.0,0.5,0.5,0.5555555555555556,0.45454545454545453,0.5454545454545454
GeoExplorer-anchor0624,swissviewmonuments,6,img329_d6_s16_g04_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.3333333333333333,0.36363636363636365,0.6363636363636364
GeoExplorer-anchor0624,swissviewmonuments,8,img329_d8_s20_g04_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img330_d4_s09_g05_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img330_d6_s19_g05_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img331_d4_s22_g06_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img331_d6_s24_g06_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img332_d4_s23_g07_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img333_d4_s10_g08_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img333_d6_s20_g08_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img334_d4_s17_g09_r0,False,6,10,4,6,-0.5,0.4,0.6,0.3333333333333333,0.36363636363636365,0.6363636363636364
GeoExplorer-anchor0624,swissviewmonuments,6,img334_d6_s21_g09_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.4444444444444444,0.45454545454545453,0.5454545454545454
GeoExplorer-anchor0624,swissviewmonuments,4,img335_d4_s18_g10_r0,False,2,10,4,6,0.5,0.6,0.4,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img335_d6_s24_g10_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img336_d4_s09_g11_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img337_d4_s00_g12_r0,False,4,10,4,6,0.0,0.5,0.5,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img338_d4_s01_g13_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img339_d4_s06_g14_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img339_d6_s00_g14_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img340_d4_s13_g15_r0,True,0,6,4,2,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img340_d6_s09_g15_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,4,img341_d4_s14_g16_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,6,img341_d6_s04_g16_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img342_d4_s01_g17_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img343_d4_s02_g18_r0,False,2,10,4,6,0.5,0.6,0.4,0.4444444444444444,0.36363636363636365,0.6363636363636364
GeoExplorer-anchor0624,swissviewmonuments,6,img343_d6_s00_g18_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img344_d4_s03_g19_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img344_d6_s01_g19_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img345_d4_s12_g20_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.45454545454545453,0.5454545454545454
GeoExplorer-anchor0624,swissviewmonuments,6,img345_d6_s14_g20_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,8,img345_d8_s04_g20_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img346_d4_s19_g21_r0,False,4,10,4,6,0.0,0.5,0.5,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,6,img346_d6_s09_g21_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img347_d4_s10_g22_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img347_d6_s04_g22_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img348_d4_s15_g23_r0,False,4,10,4,6,0.0,0.5,0.5,0.2222222222222222,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img348_d6_s01_g23_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img349_d4_s20_g24_r0,False,4,10,4,6,0.0,0.5,0.5,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img349_d6_s02_g24_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,8,img349_d8_s00_g24_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img350_d4_s12_g00_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img350_d6_s18_g00_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,8,img350_d8_s24_g00_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img351_d4_s13_g01_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img351_d6_s23_g01_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img352_d4_s16_g02_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img352_d6_s20_g02_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img353_d4_s05_g03_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img353_d6_s15_g03_r0,True,0,10,6,4,1.0,0.8,0.2,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img354_d4_s06_g04_r0,False,6,10,4,6,-0.5,0.4,0.6,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img354_d6_s10_g04_r0,False,4,10,6,4,0.3333333333333333,0.6,0.4,0.3333333333333333,0.36363636363636365,0.6363636363636364
GeoExplorer-anchor0624,swissviewmonuments,8,img354_d8_s20_g04_r0,False,2,10,8,2,0.75,0.8,0.2,0.0,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img355_d4_s13_g05_r0,False,6,10,4,6,-0.5,0.4,0.6,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,6,img355_d6_s23_g05_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,4,img356_d4_s22_g06_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img356_d6_s24_g06_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img357_d4_s15_g07_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img358_d4_s16_g08_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img358_d6_s20_g08_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img359_d4_s23_g09_r0,False,4,10,4,6,0.0,0.5,0.5,0.1111111111111111,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,6,img359_d6_s15_g09_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img360_d4_s22_g10_r0,False,6,10,4,6,-0.5,0.4,0.6,0.2222222222222222,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img360_d6_s24_g10_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img361_d4_s03_g11_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img362_d4_s00_g12_r0,False,4,10,4,6,0.0,0.5,0.5,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img363_d4_s05_g13_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img364_d4_s16_g14_r0,False,2,10,4,6,0.5,0.6,0.4,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img364_d6_s20_g14_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img365_d4_s07_g15_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.36363636363636365,0.6363636363636364
GeoExplorer-anchor0624,swissviewmonuments,6,img365_d6_s09_g15_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img366_d4_s14_g16_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img366_d6_s04_g16_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img367_d4_s05_g17_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,4,img368_d4_s10_g18_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img368_d6_s00_g18_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img369_d4_s21_g19_r0,True,0,8,4,4,1.0,0.75,0.25,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img369_d6_s05_g19_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img370_d4_s12_g20_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GeoExplorer-anchor0624,swissviewmonuments,6,img370_d6_s02_g20_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,8,img370_d8_s04_g20_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img371_d4_s01_g21_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img371_d6_s03_g21_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img372_d4_s02_g22_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,6,img372_d6_s04_g22_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GeoExplorer-anchor0624,swissviewmonuments,4,img373_d4_s03_g23_r0,False,4,10,4,6,0.0,0.5,0.5,0.2222222222222222,0.18181818181818182,0.8181818181818182
GeoExplorer-anchor0624,swissviewmonuments,6,img373_d6_s05_g23_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,4,img374_d4_s12_g24_r0,False,4,10,4,6,0.0,0.5,0.5,0.5555555555555556,0.45454545454545453,0.5454545454545454
GeoExplorer-anchor0624,swissviewmonuments,6,img374_d6_s06_g24_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GeoExplorer-anchor0624,swissviewmonuments,8,img374_d8_s00_g24_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img000_d4_s08_g00_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img000_d6_s14_g00_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,8,img000_d8_s24_g00_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img001_d4_s21_g01_r0,False,2,10,4,6,0.5,0.6,0.4,0.1111111111111111,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img001_d6_s19_g01_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img002_d4_s14_g02_r0,False,6,10,4,6,-0.5,0.4,0.6,0.1111111111111111,0.09090909090909091,0.9090909090909091
GOMAA-Geo,swissviewmonuments,6,img002_d6_s20_g02_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img003_d4_s23_g03_r0,False,2,10,4,6,0.5,0.6,0.4,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img003_d6_s21_g03_r0,True,0,8,6,2,1.0,0.875,0.125,0.14285714285714285,0.1111111111111111,0.8888888888888888
GOMAA-Geo,swissviewmonuments,4,img004_d4_s06_g04_r0,True,0,10,4,6,1.0,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GOMAA-Geo,swissviewmonuments,6,img004_d6_s10_g04_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,8,img004_d8_s20_g04_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img005_d4_s21_g05_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img005_d6_s19_g05_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img006_d4_s20_g06_r0,False,4,10,4,6,0.0,0.5,0.5,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img006_d6_s24_g06_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img007_d4_s19_g07_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,4,img008_d4_s24_g08_r0,False,4,10,4,6,0.0,0.5,0.5,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img008_d6_s20_g08_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img009_d4_s23_g09_r0,False,4,10,4,6,0.0,0.5,0.5,0.1111111111111111,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img009_d6_s15_g09_r0,True,0,8,6,2,1.0,0.875,0.125,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img010_d4_s18_g10_r0,False,2,10,4,6,0.5,0.6,0.4,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img010_d6_s24_g10_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,4,img011_d4_s03_g11_r0,False,2,10,4,6,0.5,0.6,0.4,0.5555555555555556,0.45454545454545453,0.5454545454545454
GOMAA-Geo,swissviewmonuments,4,img012_d4_s04_g12_r0,False,4,10,4,6,0.0,0.5,0.5,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img013_d4_s01_g13_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img014_d4_s10_g14_r0,True,0,8,4,4,1.0,0.75,0.25,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img014_d6_s00_g14_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GOMAA-Geo,swissviewmonuments,4,img015_d4_s01_g15_r0,False,4,10,4,6,0.0,0.5,0.5,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img015_d6_s09_g15_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,4,img016_d4_s14_g16_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img016_d6_s04_g16_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.5555555555555556,0.45454545454545453,0.5454545454545454
GOMAA-Geo,swissviewmonuments,4,img017_d4_s09_g17_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,4,img018_d4_s06_g18_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img018_d6_s00_g18_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img019_d4_s03_g19_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img019_d6_s01_g19_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img020_d4_s18_g20_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img020_d6_s02_g20_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,8,img020_d8_s04_g20_r0,False,2,10,8,2,0.75,0.8,0.2,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,4,img021_d4_s13_g21_r0,False,4,10,4,6,0.0,0.5,0.5,0.4444444444444444,0.36363636363636365,0.6363636363636364
GOMAA-Geo,swissviewmonuments,6,img021_d6_s03_g21_r0,False,4,10,6,4,0.3333333333333333,0.6,0.4,0.5555555555555556,0.45454545454545453,0.5454545454545454
GOMAA-Geo,swissviewmonuments,4,img022_d4_s08_g22_r0,False,4,10,4,6,0.0,0.5,0.5,0.1111111111111111,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,6,img022_d6_s00_g22_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img023_d4_s15_g23_r0,False,4,10,4,6,0.0,0.5,0.5,0.1111111111111111,0.09090909090909091,0.9090909090909091
GOMAA-Geo,swissviewmonuments,6,img023_d6_s01_g23_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img024_d4_s04_g24_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img024_d6_s02_g24_r0,True,0,10,6,4,1.0,0.8,0.2,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,8,img024_d8_s00_g24_r0,False,2,10,8,2,0.75,0.8,0.2,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,4,img025_d4_s12_g00_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img025_d6_s14_g00_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,8,img025_d8_s24_g00_r0,True,0,8,8,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img026_d4_s15_g01_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img026_d6_s19_g01_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img027_d4_s10_g02_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img027_d6_s20_g02_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img028_d4_s11_g03_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img028_d6_s15_g03_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img029_d4_s24_g04_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img029_d6_s22_g04_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.2222222222222222,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,8,img029_d8_s20_g04_r0,False,2,10,8,2,0.75,0.8,0.2,0.2222222222222222,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,4,img030_d4_s17_g05_r0,True,0,4,4,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,6,img030_d6_s19_g05_r0,True,0,6,6,0,1.0,1.0,0.0,0.0,0.0,1.0
GOMAA-Geo,swissviewmonuments,4,img031_d4_s20_g06_r0,False,2,10,4,6,0.5,0.6,0.4,0.5555555555555556,0.45454545454545453,0.5454545454545454
GOMAA-Geo,swissviewmonuments,6,img031_d6_s24_g06_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.1111111111111111,0.09090909090909091,0.9090909090909091
GOMAA-Geo,swissviewmonuments,4,img032_d4_s23_g07_r0,False,2,10,4,6,0.5,0.6,0.4,0.2222222222222222,0.18181818181818182,0.8181818181818182
GOMAA-Geo,swissviewmonuments,4,img033_d4_s00_g08_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img033_d6_s20_g08_r0,False,4,10,6,4,0.3333333333333333,0.6,0.4,0.4444444444444444,0.45454545454545453,0.5454545454545454
GOMAA-Geo,swissviewmonuments,4,img034_d4_s23_g09_r0,False,4,10,4,6,0.0,0.5,0.5,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img034_d6_s15_g09_r0,False,4,10,6,4,0.3333333333333333,0.6,0.4,0.5555555555555556,0.5454545454545454,0.45454545454545453
GOMAA-Geo,swissviewmonuments,4,img035_d4_s02_g10_r0,False,6,10,4,6,-0.5,0.4,0.6,0.3333333333333333,0.2727272727272727,0.7272727272727273
GOMAA-Geo,swissviewmonuments,6,img035_d6_s04_g10_r0,False,2,10,6,4,0.6666666666666666,0.7,0.3,0.4444444444444444,0.36363636363636365,0.6363636363636364
